0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.022429529499149434,1.5382053753028102,3.6206077283831526,0.1873762617058779,-2.8836460486678988,2.2885654581512482,1.2525189696128551,1.5334993326332076,2.524733991966861,-0.8053575424660853,1.894073562494242,2.829773363785994
-1.4314709655368179,-3.9487771022997005,5.8994380016853984,0.09969200415768362,-1.0908251634906634,0.6564923277616934,3.120759847209885,-0.8499047512708588,6.912034702836492,-3.5876573882044624,5.091853921607763,7.768015117641266
-3.9007419817530398,-10.16807496288303,8.38162988608742,-0.002631252605097112,2.1026330479560107,1.4929318285451298,5.2327618079373215,1.839667094323243,7.22426711851557,-4.511752357947194,4.376898614306102,8.982093005154772
-2.1262561485817404,-0.8097976925754597,3.609303251007372,0.04611078176719838,2.2987307054978894,2.2206895312737904,4.282419317224188,4.348303278239388,4.825365665498634,-3.2346222279167733,1.1567447507536186,5.7183376210838075
2.236291685012012,2.971560314009182,2.372380456284093,-0.052539245483302466,1.4772071147493833,2.087721745018965,1.0811344786699157,1.2253338295643603,1.0723109133629838,-3.159041370251134,-1.046874669869661,4.042943999039301
6.251474728558921,3.1872785428540666,5.626728576040981,0.693928910685639,0.6998627073233803,0.9028802588963892,-1.8434226438879413,-0.6011549190645646,-0.7129032246687097,-2.850426917884021,-3.815677833691118,3.4940922320201917
5.957795985043276,5.617823742401795,8.819616703990352,0.016824668661691952,0.6538909186612399,1.219662885317585,-1.5526818748521911,-0.27107303854783193,-0.524737224277581,-1.7059923811510136,-6.680591830611805,3.786102262696014
2.13044637313098,3.960572844178507,6.003078895664666,-0.7958555307442994,1.3125059694964585,4.017792830325346,-0.49674024662198935,0.16016011352187842,-0.1474427751725007,0.3491582030470763,-7.182091837669931,2.839881918047256
-1.377755955520748,-7.3526699459776275,1.1563416317639428,-0.173351423700425,4.780248006084958,7.418674559325442,0.10257134797708073,0.1653516411000142,-0.05232783656354556,2.0804672705951415,-1.8616837568247018,3.8337761493372726
-0.7221616832292184,-0.932967337956427,-1.0823246978357064,-0.6558619357938589,6.495251525261859,12.004154096259288,0.9691002283381875,-0.6717743418133137,-0.19241599309867574,3.2803754387633743,5.2806306481040615,10.941161418074525
-2.353980279468749,0.39386111954146585,-0.8671305407558962,-2.6661473348590436,7.755962858776561,15.599510773319494,7.926110275938704,-8.30608727345466,7.37566808158883,4.503420886659397,9.713502292471684,15.019600877697796
-1.9280076787154492,1.4435998154013063,-0.5220308401739135,-7.6378559309935286,6.511974342131344,18.020852862024054,9.730808903088228,-5.815199026968417,5.313407274438839,0.43849818318782274,-1.0897038482980843,-1.2380445100752944
1.2840198671030862,4.652666381760612,1.1874946666550947,-10.43721907735149,5.914458837130014,15.984697790722453,7.452613987294342,-10.915152841730512,2.6414970767353125,0.49966395327129126,-1.6702295305980122,-0.9864816785901036
-0.2709236231275347,-1.3291100318857954,-0.9061343651197475,-11.687151171352967,0.9017363745233566,14.054206372499182,7.230712623203945,-3.9461900562262464,1.7365881081463235,2.3105068937543423,1.0826243159909206,-0.12465063722243919
0.8068152987391408,1.434315491291775,0.6705409772719074,-7.984673665904635,5.852793651410112,9.286175943181354,8.451475999864385,-4.531696953757103,5.930132178966447,-0.3764014401421661,-0.6758105950192688,-0.5152464797992291
-1.4112615652989164,2.9108961704616148,1.852375519286698,2.8555626913954986,0.9375299857364539,-0.7279999029652978,4.690646358646569,-3.603623335765681,2.130319564865745,-1.5144735207471824,-0.514622173718057,-0.12891961742365865
-2.168305828775276,6.836452317320097,6.395145749727865,-0.7127764987890133,-2.7971494755516964,-1.1668923202287829,-2.2705743669941416,-2.8942163952489675,3.3296970522366096,1.0948658859233698,0.26384226280080014,-0.15587466259011062
0.3053229524318887,7.961223155498127,7.925030374432516,0.5849589911574109,-1.3537595501949724,-1.1779386183562544,-4.266458170168038,4.257258705941794,8.97581608834307,0.6840236355267693,0.017644970832764173,-0.008883135387582008
6.700805301426326,8.24539024643127,8.663155255610711,2.4982789466755446,1.9783651452846307,-0.5564688795265864,-3.824798726087133,9.5281276052383,8.983498239015306,-5.542514372626582,-7.4195470758062,21.01054643194285
12.367559448668196,9.361568278886597,13.290717646837422,1.2264859778785344,-0.24915191761073885,-0.5392512232271791,-0.06832740134939663,-0.9739222792465752,-0.8080509822221833,-13.18475747869441,7.36828380178077,16.736313542112885
9.891997653086092,7.430010539849204,11.73178976975577,0.5031800481910873,-0.19200909983684866,-0.4346881797941755,-0.2001859317802388,-0.3692661562439823,-0.5737722755223218,-7.9871720179890735,-2.1654504115372197,13.911172043519734
2.9167296114653603,2.328963371139858,3.5789420267857213,-0.821358000998862,7.490433248755098,1.7053156219468697,-2.9614423663016343,2.180560577734517,0.17842688057813416,5.52555163484317,-12.225055564332125,-1.3206377811530388
-1.4903832007721471,-0.22948533922972025,-0.5625263276308581,-0.7090159578987407,2.781455783182464,0.19343991929546123,1.0561517383405516,0.44460936690925124,0.14315366801553076,0.3904884251272085,0.44200821127444456,-0.6181836508831369
1.3267942748639137,-8.449639126578301,13.55988422463673,-1.4940751076942318,8.733687528115958,7.0449986175360415,0.5118455635355819,-1.8402844096735276,-0.7432564222983884,-3.1878508277869604,3.386607065593315,1.40855142096957
3.264905150118303,-21.405705579359935,13.351031770440155,-1.710722124677952,-0.2585734108719677,-0.15049701076037358,-2.22161917901274,-0.8725025580631491,-0.986769430617958,-0.07513093680564831,0.8293036835821237,0.12979360487121294
-2.587973904244006,-8.012967817606627,9.263517955317129,2.6089778269404857,0.6986251110457298,-0.5660216218859988,-2.499153489172411,2.491677535097668,-0.41756528636904555,-1.221808964079434,-10.072300843738086,11.919230872566743
-0.6271855363406318,1.1726927218051793,-0.37543681575441656,0.9718162610410928,1.435434325934943,0.27125769375825826,0.4579801437621618,-0.16716464054483549,0.011318808546721293,0.4483391717781622,-2.8211891849497306,1.792693143208334
0.03637011687791869,-2.442027013415826,-1.3697272246429186,1.0551712577544985,9.1928828303779,11.337613322536965,1.2899159096053157,-1.370006601073662,-0.29803927187065327,-0.8168473160046374,1.5625856140513932,0.43760995881378406
0.1257090031872233,0.21828256993401496,-0.45177610021981174,0.26229472221242706,7.550185425164603,10.180975685296612,1.161297206105799,-0.5232190540176127,-0.482922260937638,-3.700977002972755,-1.5158046643350236,7.264881138655952
0.7328478158729299,0.44503439736635997,0.02081513869802265,3.695876732419799,1.0848881234099812,1.571992746788401,-1.257821574091794,5.101911631759169,0.9232650795420838,-0.4559023293802096,-6.9351569308573175,11.665840664189602
-3.166910189063021,3.318632559795727,0.16868566041424948,0.6101134168739963,0.07815516051774951,5.641204883041232,4.609487925502237,9.066433386667377,17.251768323336748,-0.4185137181292051,3.8751706344755847,0.789420462172675
-0.9843776056000262,3.32191053918078,0.34252859682545544,-2.791389031802267,-1.1062704662680636,16.621348120225804,0.9174325751940088,-1.902187373067878,13.57182661107817,2.0124659828461873,0.4114095788856549,-0.590271879028597
0.47144348712790207,5.282930621356007,3.2444430958444457,-6.0822726836966465,-2.9374430929031594,13.116736989249965,0.5394893475234672,-2.8099648599058655,5.687433095192969,2.2280722285619805,-0.07119430806866944,-0.5820100237153853
1.2824218620730918,-0.9450348122434482,-0.3005435885303527,-4.301752688849039,3.077365269532692,2.776670136947061,2.394580845618811,0.35982228658349236,0.6256035704027079,-0.15240878156886387,-0.20707464136846632,-0.3062982669461345
-0.3149124940069651,3.1753165233975817,2.5916659654810816,3.2126368655938906,1.2041738206458543,-0.4824536856313637,-1.4070563888913303,-0.881283727218841,-0.5300099504102125,-0.8688587703791988,-1.3412774000487158,-0.3573998856409606
0.8754418240044544,8.523392482129864,7.384140486935373,-0.7799897195091124,-1.2758775380048233,-0.6300596224574377,-1.247054566331409,-4.308939893737027,5.000284597920513,-0.21655880439717512,-1.6579073661769517,-0.7379113528071635
1.9217702294934649,7.1402913717282015,6.73069428342384,-0.8455507786579883,-1.6794956644338974,-0.6525974462396,-2.830758020071837,1.9589865740027177,12.154923658188249,0.7937693940731898,0.5049776075263708,-0.21953700157478373
2.2113205981663073,2.0283932020823876,2.8099681058416257,0.9431980737103853,0.13295183799693788,-0.7983883752518173,-6.404653876803598,11.552418241137357,16.088665029403774,-0.21806209006986788,1.6301833382029205,0.49544697181800856
2.206986598804256,2.9093312033620347,6.7950541042806485,2.614117105110717,1.543127527632084,-0.5053584584218718,-6.541563675825228,11.960880386856395,12.651013450264905,-1.6525831077207114,-4.766342425734033,19.808317072552388
2.1714233054998044,2.9144755383217253,13.248927566124262,0.23118753448904972,0.3738513190498409,-0.26213996365562053,-0.8719641351096252,-2.456275106774488,-1.748342507488391,2.9887145729234,-0.43599898757940325,12.057620935256939
